"Kategori","Pesan","BERT_Score","ROUGE_L"
"spam","Berkat isi ulang pulsa, Anda akan memenangkan hadiah sebesar Rp.75 juta dan perlu memasukkan PIN (5N939F7) serta mengakses www.pt-mkios15.blogspot.com untuk cek tunai.",0.6492,0.0
"spam","Beli koin games menggunakan pulsa Anda secara mudah.",0.5654,0.0267
"spam","Beli koin games menggunakan pulsa Anda dengan mudah.",0.59,0.0588
"spam","MatahariMall offers additional THR with discount codes THR6 for 6% off electronics, THR15 for 15% off lifestyle, and THR25 for 25% off fashion, with more information available at http://mthr.ml/TSELTHR.",0.581,0.0
"spam","MatahariMall menawarkan tambahan THR dengan diskon 6% untuk elektronik, 15% untuk lifestyle, dan 25% untuk fashion, menggunakan kode THR6, THR15, dan THR25 masing-masing.",0.5688,0.0
"spam","Bisa dapat 1,5GB internet hanya dengan membayar 20 ribu rupiah dan berlaku selama 90 hari.",0.593,0.0
"spam","Dapatkan internet 1,5GB hanya dengan 20ribu, berlaku 90 hari, untuk waktu tertentu hingga 8 Januari 2016.",0.5699,0.0
"spam","Internetan selama seminggu dengan kuota 1,5GB hanya Rp10rb, untuk kamu!",0.6043,0.0
"spam","Internetan selama seminggu dengan kuota 1,5GB hanya Rp10rb, kirimkan SMS KEBUT ke 919 sebelum 29 Juli 2015.",0.6773,0.093
"spam","Terima kasih untuk menjadi Sahabat IndosatOoredoo, dapatkan bonus gratis Nelpon 60 menit dengan menghubungi *955*1# lalu YA/OK.",0.6404,0.0408
"spam","Terima kasih, menjadi Sahabat IndosatOoredoo berarti Anda mendapatkan kenalan tanpa batas dan bonus GRATIS 60 menit, silakan hub *955*1# lalu YA/OK.",0.7052,0.0952
"spam","Pembelian Dave's Single Burger mendapat gratis Small Fries dan Minuman, periode 5-11 September 2016, dengan syarat tukarkan SMS ini di Wendy's terdekat dan penawaran terbatas, promo *606#.",0.5697,0.0714
"spam","Pembelian Dave's Single Burger berhadiah small fries dan minuman, berlaku 5-11 September 2016, dengan promo terbatas yang harus ditukarkan di Wendy's terdekat.",0.5512,0.0
"spam","Discound 25% BB DACOTA RP untuk produk seperti TOP100 CELLULER, BB ONYX3 (Rp 3 jt), BB GEMINI (Rp 1 jt), serta produk lainnya seperti laptop, kamera, iPhone, dan lain-lain, informasi dapat diakses di www.top100-celluler.com dengan pin BB 2A95596A.",0.6217,0.0299
"spam","Dapatkan discound 25% untuk BB DACOTA RP seharga 3,9 juta, serta onyx3 Rp 3 juta dan Gemini Rp 1 juta, serta berbagai produk lainnya seperti laptop, kamera, dan iPhone.",0.5658,0.0
"spam","Berhubungan dengan BANK BRI, kami telah mengetahui bahwa Anda adalah pemenang yang memiliki No.PIN Pemenang KG65H8K9 dan harus menerima HADIAH dari Untung Bliung BritAma dengan menekan M-dpt.",0.64,0.0
"spam","Anda mendapat SMS bahwa Bank BRI telah selesai dan tidak dapat diproses, Anda harus memperoleh hadiah dengan No. PIN KG65H8K9 melalui www.HadiahkejutangBri.blogspot.com.",0.6815,0.1509
"spam","Beli koin game dengan menggunakan pulsa dan cek cara-nya di http://tsel.me/jajanonline.",0.5882,0.0
"spam","Mainkan games sekarang dan beli koin dengan menggunakan pulsa, cek cara menggunakannya di tautan http://tsel.me/jajanonline.",0.6105,0.0488
"spam","Berdonasi melalui *123*50# dari nomor Indosat Ooredoo untuk dukung pelestarian alam Indonesia bersama Indosat Ooredoo dan WWF-Indonesia.",0.6229,0.0
"spam","Dukung pelestarian alam Indonesia bersama Indosat Ooredoo dan WWF-Indonesia dengan berdonasi melalui *123*50# dari nomor Indosat Ooredoo.",0.6172,0.0588
"spam","Cahaya Travel menawarkan tiket penerbangan murah dan promo untuk domestik dan internasional, dengan opsi online booking 24 jam dan kontak 081310537888.",0.6151,0.0435
"spam","Murah dan promo tiket penerbangan domestik dan internasional tersedia secara online, serta dapat dihubungi di 081310537888 dan melakukan booking online 24 jam.",0.6305,0.0
"spam","Surat keputusan Tri Care INDONESIA menunjukkan bahwa Anda, pemenang dengan PIN 67ytg44, mendapatkan hadiah sebesar Rp.45juta dan informasi terkait dapat dilihat pada www.info-undian3.webnode.com.",0.6202,0.0
"spam","Anda menerima hadiah cek tunai sebesar Rp.45 juta melalui Tri Care INDONESIA dengan PIN Pemenang 67ytg44.",0.6238,0.0
"spam","Rumah dan tanah untuk dijual telah di survei dan Ibu Ayu tertarik membeli, harga mulai dari sebesar, hubungi suami saya 085282157222 Dr. HJ. Sojian.",0.6174,0.0417
"spam","Rumah dan tanah yang mau dijual sudah survei dan dipinjam oleh Ibu Ayu untuk membeli dengan harga mahal, hubungi suami saya 085282157222.",0.6009,0.0
"spam","Anda mendapatkan hadiah 1 unit mobil Honda Jazz dari promo Tri Care 2016 dengan PIN pemenang 454647LM dan informasi terkait dapat dilihat dengan mengklik www.kejutanbimatri.blogspot.com.",0.6254,0.0
"spam","Anda mendapatkan hadiah 1 unit mobil Honda Jazz dari promo TRI CARE 2016 dengan PIN pemenang 454647LM, informasi klik www.kejutanbimatri.blogspot.com.",0.6291,0.0385
"spam","Kami menawarkan diskon 45% untuk pengguna Toko Niaga-Cell, dengan pilihan produk seperti Blackberry, NOKIA, SAMSUNG, dan IPHONE, hubungi 082-33333-783 untuk informasi lebih lanjut.",0.6119,0.0
"spam","Toko Niaga-Cell menawarkan promo diskon 45% untuk berbagai merek smartphone seperti Blackberry, NOKIA, SAMSUNG, IPHONE, dan lain-lain, dengan informasi lebih lanjut dapat diperoleh melalui hub/sms ke 082-33333-783 atau melalui website kami www.niaga-cell.blogspot.com.",0.6317,0.0938
"spam","Anda mendapatkan hadiah 1 Unit Mobil HONDA JAZZ & uang tunai 35 juta rupiah, dengan PIN pemenang Anda 477bfg7s.",0.6591,0.0
"spam","Anda mendapat hadiah 1 Unit Mobil Honda Jazz & uang tunai sebesar 35 juta rupiah sebagai pemenang, PIN pemenang Anda adalah 477bfg7s.",0.6069,0.0
"spam","Pengguna Tri Care menerima pesan resmi dengan hadiah cek tunai sebesar Rp 45 juta dengan no undian 94AD653 dan harus melihat informasi lebih lanjut di www.pusat-bimatricare.jimdo.com.",0.6446,0.0533
"spam","Tri Care sends a legitimate message stating that you have received a cash prize of Rp.45jt with pin number 94AD653, and to check the details visit www.pusat-bimatricare.jimdo.com.",0.5914,0.0392
"spam","Anda resmi menerima hadiah 1 Unit Honda Jazz dari Tri 3Care dengan PIN pemenang 25ZT67KM, lalu cek pin melalui link www.infohadiahtricare.ml.",0.6142,0.0345
"spam","Anda resmi menerima hadiah 1 Unit Honda Jazz.",0.6272,0.0
"spam","Berbagai model Blackberry ditawarkan, mulai dari BB Dakota seharga 2,9 juta rupiah, BB Torch seharga 2 juta rupiah, BB Davis seharga 1,5 juta rupiah, BB Onyx seharga 1,4 juta rupiah, dan BB Gemini seharga 950 ribu rupiah.",0.5354,0.0
"spam","BlackBerry BB Dakota adalah 2,9 juta, Torch 2 juta, Davis 1,5 juta, Onyx 1,4 juta, dan Gemini 950 ribu. Berminat hubungi 085715186696, tetapi promo ini terbatas.",0.5974,0.0
"spam","PT.BNI (persero) Tbk. has selected your account for a prize of IDR 27jt from Rejeki Bni Taplus, using verification code 02599875 and visit www.bnitaplus46.tk.",0.59,0.025
"spam","Rekening Anda Terpilih dapat Rp.27jt dari Rejeki Bni Taplus dengan kode cek 02599875.",0.6558,0.1053
"spam","Ada promo belanja online dengan potongan 50% untuk produk BB Dakota (2,8 juta), BB Onyx3 (2,2 juta), BB Z10 (3,5 juta), dan lain-lain.",0.5859,0.0909
"spam","Berbagai promo diskon yang tersedia, seperti 50% untuk BB Dakota, BB Onyx3, dan BB Z10, serta beberapa lainnya, serta informasi lebih lanjut dapat diperoleh melalui sms 085775102735 atau situs www.jaya-olshop.blogspot.com.",0.6277,0.0533
"spam","Dapatkan keuntungan lebih dengan ISI PULSA di MYVPLUS, serta dapatkan voucher diskon, hadiah, dan point.",0.6028,0.0
"spam","Isi Pulsa lebih menguntungkan di MyVPlus, dengan penawaran pulsa, voucher diskon, hadiah, dan poin yang dapat Anda nikmati.",0.6122,0.05
"spam","PT. Tri menginformasikan bahwa nomor SimCard Anda memiliki saldo Rp 35 juta yang harus diisi ulang.",0.6127,0.0
"spam","PT.TRI menawarkan program isi ulang pulsa dengan simcard Anda yang memiliki nominal Rp.35 juta dan dapat diatur melalui pin M902CX8J.",0.6336,0.0889
"spam","Dapatkan E-TIKET penerbangan Domestik dan Internasional dengan promo dan reservasi tiket yang mudah dan praktis melalui 02136146799, 085312792222, atau www.Asia-travel.com.",0.6846,0.0435
"spam","Dapatkan e-tiket penerbangan domestik dan internasional dengan harga promo melalui reservasi tiket yang mudah dan praktis.",0.6163,0.0
"spam","Uangnya dikirim ke Rek. BNI AN. Abdul Rahman, No. Rek. 024-8721-191.",0.5976,0.0
"spam","Uangnya dikirim ke Rek. BANK BNI A/n. 024-8721-191.",0.6354,0.0
"spam","Uang harus dikirim ke BANK DANAMON untuk Farida Hanum, No Rek 0035-3918-4014.",0.6519,0.0816
"spam","Dikirimkan uang ke BANK DANAMON a/n Farida hanum No rek. 0035-3918-4014.",0.6129,0.0833
"spam","Kartu 4G-LTE Anda telah aktif dan mendapatkan kuota tambahan 10GB serta konten menarik pada jaringan 4G.",0.6141,0.0
"spam","Kartu 4G-LTE Anda aktif, dengan akses kuota tambahan hingga 10GB dan konten menarik di jaringan 4G.",0.6801,0.0606
"spam","Anda mendapatkan voucher Lazada seharga Rp100rb, masukkan kode voucher TSt88 untuk menggunakan voucher tersebut.",0.6325,0.0645
"spam","Anda mendapatkan voucher Lazada sebesar Rp100rb, dengan kode voucher TSt88 untuk diinput saat transaksi di www.lazada.co.id/simPATI.",0.6748,0.0889
"spam","Di transfer uang sekarang ke bank BNI: 022-741-3681, a/n FRISKA ANANDA, sms setelah transfer selesai.",0.6419,0.0526
"spam","Uanganya harus di transfer sekarang aja ke bank BNI: 022-741-3681 dengan angsuran FRISKA ANANDA.",0.6129,0.0
"spam","Lelah dengan bayar minimal, kami menawarkan solusi legal untuk menutup CC/KTA dengan potensi disimpan 50-75%, hubungi kami di 081316523061/087822962308.",0.6193,0.0
"spam","Bantu penutupan CC/KTA secara LEGAL dengan penghematan 50-75% dengan menghubungi LoLyta.",0.6517,0.0
"spam","Berikan kontrakan kalau mau diteruskan/bayar ke Bpk Chandra di nomor 082374910777, karena saya tidak berkuasa atas hal tersebut.",0.6262,0.0
"spam","Saya ingatkan soal kontrakan, silakan hubungi Bpk Chandra di no 082374910777, soalnya di bawah kuasa sepenuhnya.",0.628,0.0
"spam","40,76,65,53,89 is supposedly the winning number for the SGP lottery edition on Monday, 10/06/2013, guaranteed by KI Karso, but to confirm, you need to pay 100,000 IDR as the commission fee to the number 082329969711.",0.6065,0.0
"spam","Angka togel SGP edisi Senin 10/06/2013 40,76,65,53,89 dinyatakan jitu, dijamin tbs dengan syarat kirim 100ribu sebagai maharannya ke nomor 082329969711 KI Karso.",0.6191,0.0909
"spam","Beri bonus kuota 500MB selama 1 jam dengan isi ulang minimal 5,000, serta ayo isi pulsa sekarang juga.",0.6537,0.0444
"spam","Beri bonus kuota 500MB yang berlangsung selama 1 jam dengan syarat isi ulang minimal 5,000 pada hari ini dan lakukan segera.",0.6599,0.0426
"spam","Pemegang kartu kredit dapat menikmati kredit tanpa biaya dari bank asing dengan bunga 1,79% untuk kredit Rp 5-99 juta dan 1,5% untuk kredit Rp 100-150 juta, dengan hubungan ke Lukman pada nomor 081586769255 dan 021-94828857.",0.6381,0.0571
"spam","Pemegang kartu kredit dapat nikmati kredit tanpa angungan dari bank asing dengan bunga 1,79% untuk pinjaman 5-99 juta dan 1,5% untuk pinjaman 100-150 juta, hubungi Lukman melalui 081586769255 atau 021-94828857.",0.6261,0.0984
"spam","Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb dapat dihemat 50% melalui promo TOKO JEMBER.",0.6025,0.0385
"spam","Toko Jember berlaku promo discon 50% untuk keyboard Yahama Dakota Rp 2,8 jt, Onix3 Rp 2,2 jt, dan Gemini Rp 800 rb.",0.5809,0.0526
"spam","Krim ke BNI dengan an Ayu Suryani, no rek 0215891174, lalu kabarin ya.",0.614,0.0571
"spam","Krim ke BNI hanya via Ayu Suryani (no rek 0215891174) dan kabarin setelah dikirim!",0.607,0.0
"spam","Pindah ke jaringan 4G TERCEPAT dengan menukar kartu di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto dan dapatkan bonus Rp25rb untuk Nelp/SMS ke IndosatOoredoo.",0.6267,0.0
"spam","Pindah ke jaringan 4G TERCEPAT dengan tukar kartu di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto dan dapatkan bonus Rp25rb untuk Nelp/SMS ke IndosatOoredoo.",0.6563,0.0417
"spam","Bpk, tolong belikan dulu pulsa 20ribu di no barunya karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms.",0.6065,0.0
"spam","Bpk karna lagi ada masalah di kantor polisi, tolong belikan dulu pulsa 20ribu di no barunya bpk dan jangan tlp/sms nanti karena penting.",0.5907,0.0
"spam","Kirim pulsa 20ewu ke no 085285485839 oleh Mas Agus.",0.6166,0.0513
"spam","Beri pulsa 20,000 di nomor 085285485839 oleh Mas Agus.",0.6124,0.0541
"spam","Terdiri dari program GRATIS yang menawarkan 1000MB internet, 1000 SMS, dan 1000 MNT dengan syarat hanya perlu isi ulang sebesar 10.000 Rupiah dan nikmati bonusnya.",0.609,0.0
"spam","Terdftr diProg GRATIS dengan hadiah 1000 Mnt, 1000 SMS, 1000 MB internet, serta bonus lainnya dengan minimal isi ulang mulai dari 10 ribu rupiah.",0.6354,0.0377
"spam","Anda terpilih pemenang Hadiah ke-3 dari promo POPMIE dengan PIN 2aiu87e, Utk info klik www.promoundian-popmie.jimdo.com.",0.5969,0.0
"spam","Anda terpilih sebagai pemenang hadiah ke-3 dari promo POPMIE dengan PIN 2aiu87e.",0.5765,0.0976
"spam","Saya berminat menjual rumah Anda yang telah disurvei, tapi saya tidak bisa menghubungi Anda karena masalah harga dengan suami Anda.",0.5577,0.0
"spam","Saya menemukan rumah Bpk/Ibu yang ingin dijual dan saya tertarik, namun saya tidak dapat menghubungi pemilik rumah karena masalah harga yang berbeda dengan suami saya.",0.6492,0.0857
"spam","Ketik YA ke 919 hingga 14 Maret 2016 untuk mendapatkan paket internet sebesar 1GB dan bonus 10GB, plus kemudahan telp dan SMS tanpa batas untuk semua nomor dengan biaya hanya Rp59ribu per bulan.",0.5813,0.0357
"spam","Tekan YA ke 919 sebelum 14 Maret 2016 dan dapatkan paket internet dan telepon sebesar Rp59rb per bulan, termasuk 1+1GB 4G, bonus 10GB 4G, serta SMS dan telp sepuasnya ke semua nomor.",0.6596,0.1071
"spam","Beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb, berlaku untuk pembelian pertama 25Aug-25Sept, cek detail paket di tsel.me/mytsel1.",0.656,0.0784
"spam","Beli paket Flash 1,3GB di MyTelkomsel mulai 1,3GB dan dapatkan Extra PULSA Rp 50rb untuk pembelian pertama hingga 25 September, dengan detail paket di tsel.me/mytsel1.",0.6307,0.0
"spam","Anda telah mendapat hadiah 200 SMS dari no. 6285258952502.",0.6415,0.087
"spam","Anda telah mendapat 200 SMS gratis dari no. 6285258952502.",0.6206,0.0571
"spam","Surat keputusan resmi M-KIOS mengumumkan bahwa Anda adalah pemenang hadiah ke-2 dari PT.M-KIOS dengan nomor pin M248K81, dan untuk info lebih lanjut dapat diakses pada situs www.hadiah-ptmkios547.blogspot.com.",0.6165,0.1017
"spam","Surat keputusan resmi M-KIOS menyatakan Anda meraih hadiah ke-2 dari PT.M-KIOS dengan nomor PIN M248K81 dan u-info dapat dilihat pada www.hadiah-ptmkios547.blogspot.com.",0.6334,0.12
"spam","Nasabah BRI dapat cek 27 juta dengan kode triplle cek 02599875 dan informasi hadiah pada www.bripusat2016.blogspot.com.",0.6352,0.0465
"spam","Anda sebagai nasabah BRI dapat cek dana 27 juta rupiah dari undian BRI, menggunakan kode cek triple 2599875 dan dapatkan informasi hadiah pada www.bripusat2016.blogspot.com.",0.6401,0.0
"spam","Anda sebagai pelanggan Setia M-Tronik terpilih pemenang hadiah ke-3 dengan PIN pemenang 2AIU87E, dapat informasi lebih lanjut dengan mengklik www.info-undianmtronik.jimdo.com.",0.6109,0.0
"spam","Anda sebagai pelanggan Setia M-Tronik terpilih sebagai pemenang hadiah ke-3, dengan PIN pemenang 2AIU87E dan dapat dilihat informasinya di www.info-undianmtronik.jimdo.com.",0.7072,0.1569
"spam","Ambil bonusmu di *600# dan dapatkan berbagai promo seperti nelpon, internet, atau lain-lain secara gratis!",0.6003,0.0488
"spam","Ambil bonusmu di *600# untuk mendapatkan GRATIS nelpon, internet, atau promo lainnya sesuai hobimu!",0.6226,0.0
"spam","Seorang individu menawarkan pinjaman uang tunai tanpa jaminan untuk jangkauan 5-200 juta rupiah dengan bunga flat, dan berikan nomor SMS dan hubungiannya.",0.5741,0.0
"spam","Iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT ditawarkan dengan bunga flat dan dapat dihubungi melalui nomor 085717559229 dan 02199001886.",0.6403,0.0
"spam","Belikan dulu pulsa 25 ribu untuk no AS 085245318024 karena teman mama kecelakaan dan keluarga harus dihubungi, akan digantikan uangnya.",0.6588,0.0476
"spam","Belikan pulsa 25rb ke nomor AS 085245318024 karena teman mama kecelakaan dan keluarganya memerlukan dihubungi segera, mama akan ganti uangnya.",0.6129,0.0417
"spam","Pelanggan Yth, simcard dengan nomor 081571xxx telah menang undian POIN plus-plus Edisi 2014 dan kode pinnya adalah er56d7, silakan info lebih lanjut di www.hadiah-poin.blogspot.com.",0.6684,0.0417
"spam","Pelanggan, Anda menang undian POIN plus-plus Edisi 2014 dengan No. SimCard 081571xxx, pin Anda adalah er56d7, dan informasi dapat diakses melalui www.hadiah-poin.blogspot.com.",0.622,0.0678
"spam","Raih hadiah utama mobil Alphard dengan cara tukar 500 poin senyum Anda dengan 1 kupon Undian hingga 20 Juni 13, hanya dengan mengirimkan Undian Jmlh Poin ke 7887 seharga Rp25.",0.6523,0.0392
"spam","Raih hadiah utama mobil Alphard dengan tukar 500 poin senyum Anda dg 1 kupon Undian hingga 20 Juni 13, kirimkan Undian Jmlh Poin ke 7887 dengan biaya Rp25.",0.6272,0.0357
"spam","PT. Tri Care telah mengirim informasi resmi kepada Anda, menyatakan pemenang dengan PIN 8jf2177 dan hadiah Toyota Yaris, dengan petunjuk untuk cek informasi melalui link www.tricare2015.blogspot.com.",0.6651,0.18
"spam","Pemenang yang memiliki PIN 8jf2177 diterima hadiah I, yaitu sebuah unit Toyota Yaris, dengan instruksi cek pin di www.tricare2015.blogspot.com.",0.662,0.1333
"spam","Anda dinyatakan sebagai pemenang hadiah sebesar Rp. 75 juta dari program Edisi September Telkomsel, dan dapat menghubungi pusat kontak di nomor 082375271777.",0.6484,0.0444
"spam","Anda menerima hadiah sebesar Rp. 75 juta dari TELKOMSEL's Edisi september program, dengan nomor hubungi pusat Ir. Dwi Hartanto 082375271777.",0.6175,0.0435
"spam","Hquarters is offering a Business Residence opportunity with a potential profit of 140% and ROI of 10% per year, plus a 2-day break for Christmas, and more.",0.6451,0.0
"spam","Hquarters offers a business residence investment opportunity in a golden location, promising 140% profit and 10% return on investment annually, with a 2-year leave period.",0.57,0.0
"spam","Hari Rabu, blanja di blanja.com dengan diskon spesial untuk transaksi menggunakan TCASH, serta syarat dan ketentuan yang berlaku, dapat diakses melalui blj.co/tcashrabu.",0.6383,0.0784
"spam","Rabu adalah hari yang tepat untuk berbelanja di blanja.com dan nikmati diskon spesial dengan menggunakan TCASH.",0.665,0.1111
"spam","Kantor TRI Jakarta telah menghubungi Anda, tetapi tidak terkonek, dan informasi ini diberikan lewat SMS bahwa Anda telah memenangkan hadiah Cek Rp.35 juta dari Undian TRI-2016.",0.6105,0.1071
"spam","Anda adalah pemenang undian TRI-2016 yang memenangkan hadiah Rp.35 juta, dengan PIN undian 2547afr.",0.6144,0.0952
"spam","Transfer uang ke Bank xxx An. dengan nomor rekening 2952149xxx, setelah selesai lakukan konfirmasi melalui SMS.",0.5867,0.0
"spam","Uangnya akan ditransfer ke Bank xxx An, No. Rek 2952149xxx, dan silakan SMS saja setelah transaksi selesai.",0.6261,0.0
"spam","PT.INDOFOOD berbagi info resmi, No.anda terdaftar, Anda pemenang ke-2 Pop Mie 2013 dan meraih hadiah 1 unit Nissan Juke dengan kode pin 12xb9v2, kunjungi www.popmie200.webs.com.",0.6304,0.04
"spam","PT. Indofood merilis informasi bahwa POP Mie 2013 menangkan hadiah 1 unit Nissan Juke dengan kode pin 12xb9v2 dan informasi lebih lanjut dapat dilihat di www.popmie200.webs.com.",0.5744,0.0417
"spam","Beli Paket Flash 500MB/7hr mulai Rp25rb di *100*433# untuk akses FB, Twitter, dan chatting, dengan zona lokasi yang sesuai.",0.6592,0.093
"spam","Beli Paket Flash 500MB/7hr untuk akses Facebook, Twitter, dan chatting dengan harga mulai Rp25rb melalui *100*433# dan cek tarif di tsel.me/FL.",0.6106,0.0392
"spam","Jayabet4.com, a major online casino, offers bonus referral and 0.25% cashback sportsbook every week, allowing you to play on both your smartphone and PC.",0.6126,0.04
"spam","Daftarkan diri di www.jayabet4.com untuk memanfaatkan bonus referral dan cashback 0.25% setiap minggu sambil mainkan di perangkat Smartphone dan PC.",0.6311,0.0784
"spam","Aktifkan iRing Coboy Jr, terdapat hits terbaru dari NOAH, serta iRing dari Yuni Shara yang berharga Rp 1000, serta peluang menang THR puluhan juta.",0.6116,0.0408
"spam","Aktifkan iRing Coboy Jr, terhebat, dan dapatkan hits terbaru NOAH dengan berbayar Rp 1000, serta THR puluhan juta, hanya dengan mengetik MG NOAH02 kirim ke 808.",0.639,0.0
"spam","Kamu tidak memiliki Bonus Kuota++, tapi dapatkan hingga 2GB di toko terdekat, hanya di Jawa Timur, Bali, dan Lombok.",0.6594,0.0588
"spam","Kamu tidak memiliki Bonus Kuota++, dapatkan hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali, dan Lombok.",0.6068,0.0476
"spam","Beli kuota internet 1,2GB/30 jam dengan harga Rp 15 ribu.",0.5489,0.0
"spam","Beli paket internet 1,2GB/30hr hanya Rp 15ribu dengan mengirimkan SMS ke *363*822# sebelum 30 Juni 16.",0.6917,0.0444
"spam","Beli online di Toko Resky dengan diskon 50% untuk produk laptop Samsung, iPad, Nokia, dan lain-lain, serta hubungi 085322222699 untuk pemesanan/order.",0.6415,0.0426
"spam","Beli online di toko Resky dengan diskon 50% dan dapatkan barang seperti laptop Samsung, iPad, dan Nokia dengan melakukan pemesanan/order melalui call/sms 085322222699 atau kunjungi web kami di www.reskiy-shop.blogspot.com.",0.6138,0.0635
"spam","Selama 2 hari, indosat memberikan bonus 50 SMS gratis kepada pelanggan dengan syarat mengirimkan 50 SMS dalam waktu 10-16 Juni 2013.",0.5404,0.0
"spam","Kirim 50 SMS antara 10-16 Juni 2013 untuk dapatkan 50 SMS Gratis ke sesame Indosat selama 2 hari dan bonus maks 2x24jam.",0.6221,0.0426
"spam","Aneka Shop offers discounts for Blackberry Dakota (2.4 million), Tourch (1.7 million), Onix.2 (1.5 million), and Gemini (800 thousand) with a call to action to make a reservation at 085325557999 and a link to their website at www.aneka999.blogspot.com.",0.6008,0.0571
"spam","Aneka Shop menawarkan berbagai promo hampir harga Blackberry Dakota (2,4 juta), Torch (1,7 juta), Onix.2 (1,5 juta), dan Gemini (800 ribu), dan pemesanan dapat dilakukan dengan menghubungi 085325557999 atau melalui PIN BB-2A96DE82 dan website www.aneka999.blogspot.com.",0.6225,0.0811
"spam","Pelanggan, update informasi tarif terbaru di tsel.me/as atau hubungi 188 (Rp 300/call).",0.6217,0.0392
"spam","Pelanggan diinformasikan bahwa tarif terbaru dapat diperbarui melalui tsel.me/as atau dengan menghubungi 188 (Rp 300/call).",0.6287,0.0426
"spam","Dapatkan Video & Game seru serta Gratis telp dengan menjadi Sahabat IndosatOoredoo dan melakukan panggilan ke *323*2#.",0.6546,0.0
"spam","IndosatOoredoo telah berterima kasih atas kesadaranmu sebagai pelanggan, menawarkan fitur eksklusif Video & Game seru, serta kemudahan panggilan telepon gratis melalui kode *323*2#.",0.6058,0.0
"spam","Rekening BANK MANDIRI dengan nomor 150-00-1002402-2 dan nama penerima MURTIANI.",0.6208,0.0465
"spam","Rekening BANK MANDIRI memiliki nomor rek 150-00-1002402-2 dengan angsuran MURTIANI.",0.6527,0.0
"spam","Tukarkan 20 TselPoin dengan 20Menit, 100SMS, atau 20MB di *700*20# dan dapat digunakan dalam periode 11-31 Juli 2016.",0.6939,0.1622
"spam","Tukarkan 20 TselPoin dengan 20Menit, 100SMS, atau 20MB di *700*20# untuk periode 11-31 Juli 2016.",0.5857,0.0
"spam","Paket BRONET 2GB 60hr 24jam telah diaktifkan dan dapat dinikmati hingga 27-10-2016 pukul 23:59.",0.627,0.1
"spam","Paket BRONET 2GB 60hr 24jam aktif hingga jam 23.59 dan berlaku hingga tanggal 27-10-2016.",0.6417,0.0
"spam","Anda terpilih sebagai pemenang undian PT.INDOFOOD INDONESIA, informasi PIN dan hadiah dapat diakses melalui website www.semarak-undianpopmie.webs.com.",0.5903,0.0
"spam","Anda terpilih sebagai pemenang undian PT.INDOFOOOD INDONESIA dengan pin d377hi8 dan dapatkan info pin dan hadiah di www.semarak-undianpopmie.webs.com.",0.6455,0.0408
"spam","Berbagi dan berbakti dengan rutin, maka beban hidup menjadi ringan.",0.5928,0.0556
"spam","Berbagi dan berbakti secara rutin dapat memudahkan beban hidup, baca lebih lanjut di http://m.m4in.biz/r?74WhuM dan lakukanlah dengan ketik *123*66# atau UNREG NASIB ke 92828.",0.6291,0.0364
"spam","Ayah isikan pulsa XL 50rb di nomor 0818643929 sekarang.",0.6391,0.0526
"spam","Ayah mengisikan pulsa XL sebesar 50 ribu rupiah ke nomor 0818643929.",0.615,0.0
"spam","Ganti gadget baru dengan Smartfren Mi-Fi/modem 4G dan bawa pulang Mi-Fi 4Gmu dengan tunjukan sms ini ke Galeri SF dan isi pulsa 100rb disana hingga 13 Januari.",0.6581,0.0
"spam","Bawa pulang Mi-Fi 4G dengan tunjukan SMS ini ke Galeri SF dan isi pulsa 100rb disana hingga 13 Januari.",0.6418,0.0444
"spam","No.VII/T-3/16 menentukan Anda sebagai pemenang hadiah sebesar Rp.45 juta dan perlu mengetahui informasi di www.gebyartricare.co.vu.",0.6135,0.0435
"spam","Surat Keputusan dengan Kode Undian 94ad653 menetapkan Anda sebagai pemenang hadiah tunai sebesar Rp.45Jt, berdasarkan informasi pada www.gebyartricare.co.vu.",0.6023,0.0
"spam","PT.3care Indonesia officially announces that your simcard has won the 3rd prize with pin b8337h9, and you can find more information by clicking on www.pesta-hadiah3.blogspot.com.",0.5972,0.0
"spam","No. simcard you have officially won the 3rd prize with pin b8337h9, access the info at www.pesta-hadiah3.blogspot.com.",0.5947,0.0
"spam","Isi saldo TCASHmu dengan melakukan transfer antar bank melalui jaringan ATM Bersama & ATM BCA, memilih bank TCASH (Kode bank 911) dan menggunakan no HP sebagai no rekening tujuan.",0.6007,0.0755
"spam","Isi saldo TCASHmu melalui ATM Bersama dan ATM BCA dengan transfer antar bank, memilih bank TCASH (Kode bank 911) dan menggunakan No HP sebagai nomor rekening tujuan.",0.6219,0.0
"spam","Beli paket Turbo untuk pembelian pertama di MyTelkomsel App antara 25 Agustus dan 25 September, mendapatkan EXTRA PULSA TSEL sebesar 50 ribu rupiah.",0.5952,0.0
