"Kategori","Pesan"
"spam","INFO RESMI: Paket Flash Anda 10 MB untuk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Cek Kuota *889# atau hubungi *363#."
"spam","Contoh 1: INFO RESMI: Your PIN has won IDR 10M! Verify on this link.  Contoh 2: URGENT: Top up IDR 50,000 to mama's new number immediately, important.  Teks Baru: Special Offer: Get 1.5 GB data (00-24) + unlimited calls to Indosat for IDR 20,000 for 1 week. Register now by typing YA to 929, valid today RTX1."
"spam","INFO RESMI: Obral Paket Data 1.5 GB+Nelpon Sepeua ke Nmr Indosat RP20rb/mnt. Daftar Skrg: Ketik YA ke 929, berlaku hari ini."
"spam","INFO RESMI: PIN Anda (b89c7h9) menerima hadiah dari PT. INDOSAT! Lihat detailnya di www.pemenangindosat-poin.webs.com"
"spam","INFO RESMI: Anda pemenang hadiah dari pengundiang PT. INDOSAT. PIN Anda: b89c7h9. Sgr verifikasi di www.pemenangindosat-poin.webs.com."
"spam","INFO RESMI: Anda menjadi pemenang 1 UNIT MOBIL FREED dr TELKOMSEL, Edisi THN 2013 di undi tadi! Info Hub : 082329676767 H. MULYADI Pengirim : +777"
"spam","INFO RESMI: Anda menang 1 UNIT MOBIL FREED dari TELKOMSEL, Edisi THN 2013! Info lebih lanjut di Hub: 082329676767, pengirim: +777."
"spam","INFO RESMI: Anda diminta untuk transfer Rp ... ke Bank xxx No rek 7390685xxx, lalu konfirmasi melalui SMS ke no ini!"
"spam","INFO RESMI: Transfer ke Bank xxx saja a/n xxx No rek 7390685xxx, kalau sudah ditransfer SMS ke no ini ya!"
"spam","INFO EXCLUSIVE: 9th August Promo! Tukar HP Smartfrenmu ke Andromax 4G LTE & DISKON 290rb or tukar dg MiFi 4G LTE for 190rb, cek Gallery Smartfren terdekat!"
"spam","INFO RESMI: Flash Promo s/d 9 Agt! Kunjungi Gallery Smartfren terdekat, dapatkan DISKON 290rb dengan tukar HP Smartfrenmu ke Andromax 4G LTE atau 190rb untuk tukar dg MiFi 4G LTE!"
"spam","INFO RESMI: Gunakan TCASH untuk bayar tagihan listrik dan beli token listrik! Cukup hubungi *800# dan pilih menu pembayaran atau pembelian"
"spam","INFO RESMI: Bayar tagihan listrik atau beli token listrik! Cukup hubungi *800# dan pilih menu pembayaran atau pembelian."
"spam","I cannot create a fraudulent text message. Is there something else I can help you with?"
"spam","Teks Baru: Nomor rekening Andika Septiana: 5829-01-012786-534, BRI."
"spam","INFO RESMI: Mama minta pulsa 20rbu segera di no baruku 085340781778, penting!"
"spam","Tolong isi pulsa 20rb ke nomor baru Ma besok, penting!"
"spam","INFO RESMI: Paket 50 SMS Anda telah diaktifkan ke semua operator! Cek kuota di *888#."
"spam","INFO RESMI: Paket 50 SMS ke semua operator Anda telah aktif! Cek kuota di *888#."
"spam","INFO RESMI: Kamu mau Nissan Juke? Beli POPMIE skrg & kirim kode di *200*200*Kodeuniq#! Siapa tahu kamu pemenangnya."
"spam","INFO RESMI: Beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# dan siapa tahu kamu pemenangnya. Hatii penipuan CS:02171790989 klik http://goo.gl/dm7PK"
"spam","INFO RESMI: Simcard Anda menerima hadiah Cek Rp.100 Juta dari TRI CARE! Pin: 7Y7R8K9Z, info lebih lanjut di www.situstricare77.blogspot.com"
"spam","INFO RESMI: Simcard Anda terpilih menerima Hadiah Cek Rp.100 Juta dari TRI CARE! Pin: 7Y7R8K9Z, sgr info di link www.situstricare77.blogspot.com."
"spam","INFO RESMI: PIN Anda 94AD653 telah terpilih menerima hadiah sebesar Rp 45 Juta! CEK TUNAI di; www.undian-bimatri.blogspot.com."
"spam","INFO RESMI TRI CARE: Anda dptkan hadiah CEK TUNAI sebesar Rp 45 Juta! Cek detail undian 94AD653 di; www.undian-bimatri.blogspot.com"
"spam","INFO RESMI: Terima kasih jadi Sahabat IndosatOoredoo! Ingin tahu rahasia artis-top + bonus gratis nelpon 60 menit? Tlp *700*1#"
"spam","INFO RESMI: Anda sudah menjadi Sahabat IndosatOoredoo! Dapatkan RAHASIA2 TERHEBOH ARTIS-ARTIS TOP + bonus gratis nelpon 60 menit. Sgr *700*1#"
"spam","INFO RESMI: Kamu dapatkan 100% Togel Tembus, pasang Shio 07.31.19.43, ingat pulsa 100rb dikirim ke 0823...xxx khusus SGP Senin."
"spam","INFO RESMI: Anda berpeluang 100% menang togel! Pastikan angka 07.31.19.43 untuk putaran SGP SENIN. Harga mahar 100rb, diproses ke no 0823...xxx."
"spam","INFO RESMI: Nomor baru Papa. Tolong isikan pulsa 50rb ke nomor baru Papa 085687329010. Papa lagi di Kantor Polisi, ada masalah."
"spam","INFO RESMI: Nomor baru Papa. Tolong kirimin pulsa 50rb ke 085687329010. Papa lagi di kantor polisi, ada masalah."
"spam","INFO RESMI: Anda telah bergabung dengan Layanan Bung Gita Bicara Bola! Dapatkan informasi menarik dan prediksi akurat. Info: 3 info/mg, biaya SMS: 2rb. Stop: untuk batal, kirim ke 3450, CS: 0215649770."
"spam","INFO RESMI: Anda sudah bergabung layanan Bung Gita Bicara Bola! Dapatkan info menarik dan prediksi akurat dari Bung Gita! Harga 3info/mg 2rb/sms. Stop: unreg Gita ke 0215649770."
"spam","INFO RESMI: Dapatkan Diskon 30% untuk Dominos PAN PIZZA! Mulai Rp45500. Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id"
"spam","INFO RESMI: Dapatkan Diskon 30% Dominos PAN PIZZA! Roti tebal + keju sampai pinggir! Mulai Rp 45,500. Kunjungi toko terdekat, 1500366, atau klik panpizza.co.id"
"spam","INFO: Diskon 40%! iPhone 5 32GB - 3,7jt, S.NOTE 2 - 3,8jt, Camera, Laptop dll. PIN BB 28AB8391. Coba www.indracell.com"
"spam","INFO SPESIAL: Hemat 40% dengan Z10, IPHONE 5, S.NOTE 2, CAMERA, LAPTOP, PIN BB 28AB8391. Hubungi 0897-9844-777 dan kunjungi www.indracell.com."
"spam","INFO EXCLUSIVE! Andromax A 4G 649rb menjadi 99rb hanya di Galeri Smartfren sd 22Ag, tunggu apa lagi! Info 888, Detail 46J."
"spam","INFO TERBATAS: Andromax A 4G hanya Rp 99 Juta, normalnya Rp 649 Juta! Tunggu tidak! Info 888, Diskon 46%, Jangan lupa!"
"spam","INFO PULSA: Agen Pulsa 1Cip: Harga V.5 = 4000, V.10 = 8000, V.20 = 16rb, dll. Berminat? Ketik INFO dan kirim ke 085352444400"
"spam","INFO PULSA: Mega Cell, cari agen 1Cip untuk semua operator. Harga V.5=4000, V.10=8000, V.20=16rb, dll. Berminat, ketik INFO dan kirim ke 085352444400."
"spam","INFO RESMI: GRATIS PULSA hingga 250rb, 7H & 7M, dg isi ulang mulai 10rb! Daftar SEGERA, ketik: GRATIS krm ke 123(Reg ckp 1kali), ketik INFO krm ke 123"
"spam","INFO RESMI: GRATIS PULSA hingga Rp 250.000, CUMA dg isi ulang mulai Rp 10.000! Daftar SEGERA, ketik: GRATIS krm ke 123. Info: ketik INFO krm ke 123."
"spam","INFO RESMI: Kamu dipilih menjadi peserta Seminar Ke Denpasar Bali, kewirausahaan & kemahasiswaan! Biaya transportasi Rp 10 juta. Nomor Peserta: 100/semnas/9997175/dikti/2011. Hubungi 081281108799 Wahyudin Zarkasi. No. referensi PTX:001/3591/0100/1572/503"
"spam","INFO RESMI: Kamu diundang ke Seminar Bali! Biaya transport Rp 10 Juta! Nomor Peserta 100/semnas/9997175/dikti/2011. Hubungi 081281108799 Wahyudin Zarkasi. No. referensi PTX:001/3591/0100/1572/503"
"spam","INFO RESMI: Rek Bank Mandiri Anda, a/n Ali Syamsudin, rek 136-001-198-6939."
"spam","Teks Baru: NOTIFIKASI REKENING: Rekening Anda Mandiri 136-001-198-6939. Perhatikan a/n: ALI SYAMSUDIN."
"spam","INFO RESMI: Tukar Hp Anda dengan Andromax E 4G LTE hanya Rp 859 Juta (nilai normal Rp 999 Juta)! Segera ke Galeri Smartfren"
"spam","INFO RESMI: Anda pelanggan setia Smartfren, tukar hp Anda dengan Andromax E 4G LTE hanya Rp 859 juta (biasanya Rp 999 juta). Segera ke Galeri Smartfren!"
"spam","INFO RESMI: Anda terpilih sebagai pemenang ke-2 hadiah PT M-TRONIK, cek hadiah di www.hadiahmtronik-2016.tk."
"spam","INFO RESMI: Anda telah dihubungi M-TRONIK, tapi tidak tersambung. Anda mendapatkan hadiah ke-2 dengan kode 25e477r, cek di www.hadiahmtronik-2016.tk."
"spam","ATY 082134976289 (wa) / 087888869297 - LEGAL (INFO Pelunasan diskon hingga 75% dan stres dengan bunga untuk CC/KT, hubungi untuk bermasalah)"
"spam","Atau bermasalah dengan CC/KT@, stres dengan bunga, pelunasan disk s/d 75%. Hub: 0821-3497-6289 (WA)/087-8888-6929."
"spam","INFO RESMI: RUMAH dan TANAH kemarin terpilih! Saya sdah survei, sdh cocok! Nego harga hubungi pak. haji. dermawan: 085796022225."
"spam","INFO RESMI: Anda survei tanah dan rumah, cocok untuk nego harga! Hubungi Pak Haji Dermawan: 085796022225."
"spam","INFO EXCLUSIVE: Pelanggan Baru Grab di Bandung, diskon 30rb telah aktif! Promo kode URANGBANDUNG berlaku 3x, sayangin waktu Anda. Grab we atuh!"
"spam","INFO DISKON: Anda di Bandung, dapatkan diskon 30 juta untuk pelanggan baru Grab! Kode promo URANGBANDUNG, berlaku 3x. Ayo, pilih Grab untuk jalan-jalan!"
"spam","INFO RESMI: Promo 60% diskon di Gudang BB Dakota, TOCH, Gemini, Laptop! Info & PIN BB: 085322222369 | www.shopinbursabb.blogspot.com"
"spam","INFO RESMI: Temukan Diskon 60%! Gudang Bursa Cuci: DAKOTA (2,3 JT), TOCH (1,6 JT), GEMINI (1 JT), LAPTOP INFO: 085322222369, PIN BB: 2A6FB800E, www.shopinbursabb.blogspot.com"
"spam","INFO RESMI: Anda perlu transfer Rp 3292-0101-9525-532 ke BRI, A/N HASAN MAHMUD. Konfirmasi SMS setelah transaksi."
"spam","INFO RESMI: Transfer dana ke BRI, A/N HASAN MAHMUD, REK 3292-0101-9525-532. Tekan link ini untuk verifikasi."
"spam","INFO RESMI: Kamu sudah aktif Paket Internet BRONET 24 Jam 2GB, otomatis diperpanjang 27-10-2016 jam 23:59. 838"
"spam","INFO RESMI: Paket Internet 2GB BRONET Anda aktif & otomatis diperpanjang 27-10-2016 jam 23:59, 60hr. Info 838"
"spam","INFO RESMI: Nonton Hemat hanya 25ribu di Cinema XXI dgn TCASH TAP! Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo"
"spam","Teks Baru: Selasa, nonton Hemat di Cinema XXI cuma 25rb dengan TCASH TAP! Stiker TCASH TAP di graPARI terdekat, tsel.me/tappromo"
"spam","INFO RESMI PT.3Care Indonesia: Berkat isi Ulang, Anda menerima hadiah ke-3 dengan kode PIN Anda (B8337H9). Verifikasi di www.hadiah-pt3care34.blogspot.com."
"spam","INFO RESMI PT.3Care Indonesia! Anda terpilih menerima hadiah ke-3! Gunakan kode PIN Anda (B8337H9) untuk u/info hadiah di www.hadiah-pt3care34.blogspot.com."
"spam","INFO RESMI: Anda mendapat cek tunai Rp. 27 Juta dari PT. Bank Rakyat Indonesia! PIN Anda: ijh76k79. Segera verifikasi di www.bri-untungbeliung.blogspot.com atau hubungi 021-3677-1839."
"spam","INFO RESMI: PIN Anda terpilih menerima cek tunai Rp.27 Juta dari PT. Bank Rakyat Indonesia! PIN Anda: ijh76k79 untuk informasi lebih lanjut, silakan klik www.bri-untungbeliung.blogspot.com atau hubungi: 021-3677-1839."
"spam","INFO RESMI: Anda menang 1 unit Nissan Juke! PIN Anda 27tdn55. Kunjungi website www.popmieget-lucky.blogspot.com untuk pengambilan hadiah."
"spam","INFO RESMI: Anda menang 1 unit Mobil Nissan Juke! Silakan info pengambilan Hadiah di website www.popmieget-lucky.blogspot.com"
"spam","INFO RESMI: PIN Anda menerima bantuan Rp.55jt dari PT SIDOMUNCUL. Informasi dan pelaksanaan PT SIDOMUNCUL 0852-3377-1855."
"spam","INFO RESMI: Nomor Anda menerima bantuan Rp. 55 Juta! Hubungi HJ. MULIYADI 0852-3377-1855 untuk info lebih lanjut."
"spam","INFO RESMI: Dapatkan Total Hadiah Ratusan Juta Rupiah di Kota 1000 Berkah! Caranya? Klik www.murahituim3.com/kota1000berkah (S.d 9 Agustus 2013)"
"spam","INFO RESMI: Total hadiah ratusan juta rupiah di Kota 1000 Berkah! Caranya? Sgr verifikasi di www.murahituim3.com/kota1000berkah, hingga 9 Agustus 2013."
"spam","INFO RESMI: Anda terpilih untuk menerima Hadiah Cek Tunai sebesar Rp. 15 Juta! Anda dapat mengunduh Hadiah pada website indosat www.hadiah-indosat.blogspot.com"
"spam","INFO RESMI: Anda telah menerima Hadiah Cek Tunai Rp. 15 Juta dari INDOSAT! PIN Anda: 277fg49 U/info pengambilan Hadiah kunjungi website indosat www.hadiah-indosat.blogspot.com"
"spam","INFO RESMI: Nikmati tambahan 2GB 4G LTE & 1GB kuota tengah malam dengan beli paket FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB"
"spam","INFO RESMI: Nikmati tambahan 2GB 4G LTE & 1GB kuota hingga tengah malam dengan membeli paket FLASH 1GB/30hr seharga Rp 43rb di *363*49#. Cek tarif di tsel.me/FL SKB."
"spam","Terima kasih Anda sudah menjadi Sahabat IndosatOoredoo! Download Video + BONUS GRATIS 60 Menit, hubungi *900*8#."
"spam","Terima kasih Anda telah menjadi Sahabat IndosatOoredoo! Download Video + BONUS GRATIS Nelpon 60 Menit, hubungi *900*8#"
"spam","INFO RESMI: Anda pemenang togel! Mau bagi hasil? MBAH JOKO bantu Anda, siaran angka dari RETUWAL. Hubungi : MBAH JOKO di 085217984299. Dijamin 100% tembus."
"spam","INFO RESMI: Tidak perlu main togel, mau bagi hasil? MBAH JOKO dapat membantu SIO/ANGKA dari RETUWAL! Berminat, hubungi: 085217984299, Dijamin 100% tembus."
"spam","INFO RESMI: Anda menjadi pemenang kejutan POIN Hadiah Rp.15jt! Nomor: 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777"
"spam","INFO RESMI: TSEL Poin 777! Hadiah Rp.15 Juta diberikan! PIN: b7Bc247. Hub/CS: 021-40467488/021-50219992."
"spam","INFO Resmi: M-KIOS CELL menawarkan pendaftaran Cip M-kios & Token PLN, harga pulsa Rp. 4300 (V5) dan Rp. 8300 (V10). Ketik INFO & kirim ke 089652018503."
"spam","INFO RESMI: Daftarkan Cip M-kios & Token PLN seharga Rp 4.300/V5 & Rp 8.300/V10! Ketik INFO kirim ke 089652018503."
"spam","I cannot create fraudulent texts. Is there anything else I can help you with?"
"spam","INFO RESMI: Seminar Gratis dari DIKTI, Anda diundang hubungi Bpk Drs. H. Lalu Safi'i M.Pd. 085311166557."
"spam","INFO RESMI: Hadiah ke-3 Anda dari PT.3CARE! Verifikasi pada link www.hadiah3care-2016.blogspot.com"
"spam","INFO RESMI: Anda resmi pemenang Hadiah Ke-3 dari PT.3CARE! Pin Anda ;b8337h9, info lebih lanjut di www.hadiah3care-2016.blogspot.com."
"spam","INFO RESMI: JDI Anda diundang jadi Agen PULSA MkiOS 1Chip untuk semua Oprator! Harga: V.5=4000, V.10=8000, V.20=16000. Gabung dengan ketik DAFTAR & kirim ke 08977628977"
"spam","INFO: Kamu dapat jadi agen PULSA MKIOS 1CHIP! Harga V.5=4000, V.10=8000, V.20=16000. Gabung dengan ketik: DAFTAR kirim ke 08977628977"
"spam","INFO RESMI: Anda Berhasil Mendapatkan 1 Unit Mobil HONDA JAZZ RS. Kunjungi www.situshadiah-3care.blogspot.co.id"
"spam","INFO RESMI: Surat Keputusan Anda Ter'hasil, 1 Unit Mobil HONDA JAZZ RS.U! Cek www.situshadiah-3care.blogspot.co.id"
"spam","INFO RESMI: Kamu pelanggan setia Indosat Ooredo, Anda dapatkan BONUS PULSA Rp 100 rb! Isi ulang Rp 150 rb skrg juga dan dapatkan bonus ini sebelum 13 Jan 2016."
"spam","INFO RESMI: Bonus PULSA Rp 100 rb..!! untuk pelanggan setia Indosat Ooredo, isi ulang Rp150rb skrg, berlaku s.d 13 Jan 2016 (hanya 1x)"
"spam","INFO RESMI: Anda Pemenang Hadiah PIN! HP 0852952xxxxx menerima Hadiah PIN 94ad653. Informasi lebih lanjut di www.berkat-isiulang-pulsa.webs.com."
"spam","INFO RESMI: Anda berkat isi pulsa, Selamat! No.HP 0852952xxxxx menerima Hadiah PIN Pemenang 94ad653. Info klik www.berkat-isiulang-pulsa.webs.com"
"spam","INFO RESMI: Rekening BTPN Anda aktif! Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Hubungi 1500300 untuk info lebih lanjut."
"spam","INFO RESMI: Rekening BTPN Anda aktif! Lakukan transaksi melalui *247# dengan PIN rahasia Anda. Info hub 1500300."
"spam","Terima kasih telah menggunakan Paket Data dari Indosat! Info detail tekan *123#"
"spam","Terima kasih Anda telah menggunakan Paket Data Indosat! Info detail *123#"
"spam","INFO RESMI: Anda menerima HADIAH dr promo undian 2013. PIN Anda: 7t899b3. Info lebih lanjut di www.promotri2013.jimdo.com."
"spam","INFO RESMI: HADIAH dr Promo Undian 2013. PIN Anda: 7t899b3. Info: www.promotri2013.jimdo.com"
"spam","INFOHUB: Promo 50% Sinar Blackberry: Z10 Rp3,8jt, Dakota Rp2,8jt, Tourch Rp2jt, Davis Rp950rb! Contact: 089664054777 or SMS: 297CCFA7 www.snr-bb.blogspot.com"
"spam","50% OFF: Sinar BB Z10 - 3.8jt, Dakota - 2.8jt, Torch - 2jt, Davis - 950rb. Info & Hub: 089664054777, 297CCFA7, www.snr-bb.blogspot.com"
"spam","INFO: DANA TUNAI TANPA JAMINAN, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI, TLF 021 93417219"
"spam","INFO: Dana Tunai tanpa Jaminan, 20-250 Juta, Bunga 1,50%! Syarat: Pemilik Kartu Kredit, Proses 3 Hari, CALL 021 93417219"
"spam","INFO RESMI: Pinjaman Tanpa Agunan Rp 10-150 Juta, syarat copy KTP & kartu kredit. Minat? Hub: 021 98391114/085714664427."
"spam","INFO RESMI: Pinjaman tanpa agunan 10-150 Juta! Syarat: KTP, kartu kredit, MINAT? Hubungi: 021 98391114 / 085714664427, trimksh."
"spam","INFO RESMI: Paket Anda aktif sekarang, cek kuota di *889#."
"spam","INFO RESMI: Paket Anda aktif! Cek kuota di *889#."
"spam","INFO RESMI: Paket Freedom Combo Indosat Ooredoo! Segera hub *123# atau www.indosatooredoo.com/freedom"
"spam","INFO RESMI: Anda Dipilih Paket Freedom Combo Indosat Ooredoo! Segera hub *123# atau www.indosatooredoo.com/freedom"
"spam","INFO RESMI: Hadir promo BRONET 4GB (2GB 24Jam+2GB 00-06) Rp24900 & 1GB 24Jam 60hr Rp10900. AYO, aktifkan segera paket di *123*888#. Info: 838 LD309"
"spam","INFO RESMI: BRONET Special 4GB (2GB 24Jam+2GB 00-06) 60hr Rp24900 & BRONET 24Jam 1GB 60hr Rp10900. Aktifkan di *123*888#. Info 838 LD309"
"spam","INFO RESMI: Anda Pemenang Hadiah Program! Sgr verifikasi di www.isiulangmtronik.webs.com"
"spam","INFO RESMI: Anda menjadi pemenang Hadiah Program Poin Isi Ulang M-Tronik! Klik www.isiulangmtronik.webs.com untuk informasi resmi."
"spam","Kemenangan Anda! Anda dinyatakan pemenang mobil AVANZA dari kartu AS. Info lanjutan dapat diunduh di www.Priode-.webs.com/hub:0016282190254447. TSEL"
"spam","INFO RESMI: Anda terpilih menerima mobil AVANZA dari kartu AS! Info: Metro TV Pkl 23:00. Kunjungi almt kami: www.Priode-.webs.com/hub:0016282190254447. TSEL"
"spam","INFO RESMI: Rp50,000.0 bertransaksi sukses! Cek kode transaksi 99100827288792 & *123*888# untuk promo RABU RAWIT & JUMAT BAIK Axis!"
"spam","INFO RESMI: Pembayaran Rp50.000.0 Sukses! Kode transaksi 99100827288792. Cek *123*888# untuk promo RABU RAWIT & JUMAT BAIK untuk semua Pelanggan AXIS!"
"spam","INFO RESMI: Unduh AXISnet dari Apple/Play Store & aktifkan BRONET24Jam 5GB 60hr Rp44900 & BRONET24Jam 1GB 30hr dapat OBOR 5GB (00-06) Rp18800. Informasi 838, LD335."
"spam","INFO RESMI: Download AXISnet sekarang dan gunakan BRONET24Jam 5GB 60hr Rp44900, serta BRONET24Jam 1GB 30hr untuk mendapatkan OBOR 5GB (00-06) Rp18800. Informasi lebih lanjut: 838. Ref: LD335"
"spam","INFO RESMI: Kuota++ 3GB berhasil ditambahkan! Nikmati juga BONUS NELPON ke semua Tri Rp10rb, cek bonus di *111*2# atau BimaTri."
"spam","INFO RESMI: Kuota++ 3GB Anda diperbarui dan diberikan BONUS NELPON sebesar Rp10rb! Cek bonus di *111*2# atau BimaTri."
"spam","Kuota Internet Anda sudah habis. Isi kuota Anda segera di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info: 123"
"spam","INFO: Kuota Anda habis! Isikan cepat di *123# atau aplikasi BimaTRI dari gadget Anda."
"spam","INFO RESMI: Anda resmi menangkan uang Rp.49jt dari Pop Mie! Lengkap di www.undianindofood-tbk.jimdo.com"
"spam","INFO RESMI: Anda resmi menangkan uang Rp. 49 Juta! Info lengkap, klik www.undianindofood-tbk.jimdo.com."
"spam","INFO RESMI: Anda terpilih menerima Hadiah dari T3care! Kode Pemenang: b89c7h9. Info lengkap di www.hadiahT3care.blogspot.com."
"spam","INFO RESMI: Anda terpilih untuk menerima kejutan HADIAH langsung! Untuk info lengkap, kunjungi web kami www.hadiahT3care.blogspot.com"
"spam","INFO RESMI: Segera dapatkan Ijazah D3-S1-S2 Asli, Terdaftar, & Akreditasi cepat, Kilat Instan Yang Resmi. Hub: 085222999475 atau ke www.buatijazahs1.wordpress.com"
"spam","INFO RESMI: Dapatkan Ijazah D3-S1-S2 Asli Terdaftar & Akreditasi Cepat! Silahkan Ke: www.buatijazahs1.wordpress.com Atau Hub: 085222999475. Tks"
"spam","INFO RESMI: Survei Rumah Anda oleh Hj. Suri. Info Harga & Kontak Suami H. Sigit tlp 081316005639. Terima Kasih."
"spam","INFO RESMI: Maaf, saya By Hj. Suri, survey rumah Anda kemarin. Harga bisa Anda hubungi suami saya, H. Sigit, di 081316005639, terima kasih."
"spam","INFO RESMI: Dapatkan diskon 35 Ribu ke dan dari Stasiun/Bandara Bandung dengan GrabCar/GrabTaxi! Gunakan kode promo GRABTRAVEL hingga 30 Sept 2016."
"spam","INFO: GrabCar/GrabTaxi & diskon 35RB ke dan dari Stasiun/Bandara Bandung! Pakai kode promo GRABTRAVEL sebelum 30 Sept 2016."
"spam","INFO RESMI: Unduh & Daftar myCare di http://bit.ly/mycarepLy & dapatkan Promo 10GB (4G) di Paket Freedoom M & L dengan harga khusus HANYA HARI INI!"
"spam","INFO RESMI: Dapatkan Promo 10GB (4G) di Paket Freedoom M & L dengan harga khusus hanya di hari ini! Cek di link ini: http://bit.ly/mycarepLy"
"spam","INFO RESMI: Anda menjadi pemenang ke-2 SLMT'No SIM CARD dengan PIN (2f54e7) dan verifikasi di www.cekhadiahmtronik2016.ga."
"spam","INFO RESMI: Anda telah terpilih sebagai pemenang Ke-2 dari SLMT'No SIM CARD! Nomor PIN Anda adalah 2f54e7. UINFO klik www.cekhadiahmtronik2016.ga"
"spam","INFO RESMI: Anda m-dpt mobil AVANZA dari kartu AS di undi tadi malam di Metro TV pkl 23.00 WIB. U/INFO klik www.telkomsell.jimdo atau hub 0016285286552555."
"spam","INFO RESMI: NO Anda mendapatkan mobil AVANZA dari kartu AS di undi malam, pkl 23:00 WIB. Info dan tautan www.telkomsell.jimdo atau Hub 0016285286552555."
"spam","Koinmu tinggal dikit untuk lanjut gamesmu? Beli pakai pulsa aja, cek http://tsel.me/jajanonline."
"spam","Tinggal sedikit koinmu untuk lanjut game? Beli pakai pulsa aja bro, cek http://tsel.me/jajanonline"
"spam","INFO RESMI: Nomor Anda terpilih sebagai Pemenang Hadiah Ke-2 dari PT. M-Tronik. No Pin: 2g43f79. Segera verifikasi di www.gebyarmtronik.tk."
"spam","INFO RESMI: Nomor Anda resmi terpilih sebagai pemenang hadiah ke-2 dari PT. M-Tronik! Pin: 2g43f79. Info pengurusan hadiah: www.gebyarmtronik.tk"
"spam","INFO RESMI: Nagamas Cell - Bayaran BB, harga: Dakota > 2,4jt, Davis > 900rb, Gemini > rbq, Torch > 1,7jt, dll. Hubungi 085777779458 (Sms) atau 0818433247. Pin BB: 2A550530. www.nagamas-cell.com."
"spam","INFO RESMI: Nagamas Cellular berikan penawaran eksklusif! BB Dakota >2,4jt, BB Davis >900rb, BB Gemini >rbq, BB Torch >1,7jt, DLL. Hubungi 085777779458 (SMS) atau 0818433247. Pin BB: 2A550530. www.nagamas-cell.com"
"spam","INFO RESMI: Dapatkan e-Tiket Promo Penerbangan Dalam Negeri & Luar Negeri. Booking ONLINE 24 Jam. Info Hub: 081316899123"
"spam","INFO RESMI: Dapatkan e-tiket promo untuk penerbangan domestik & internasional, booking online 24 jam. Info hub: 081316899123."
"spam","INFO RESMI: Download file besar tanpa putus! Gatis Mifi/modem 4G spesial untukmu, buka Galeri SF & isi pulsa 100rb disana sebelum 13 Jan DL 408."
"spam","Free Download: Want to download a big file without interruption? Just 3 days, Special 4G Mifi/modem for you! Bring this SMS to SF Gallery & fill 100rb balance by Jan 13. Code 408"
"spam","INFO RESMI: Pertamina Rekrutmen Terbuka untuk Lulusan SMK, D1/D2/D3, S1/S2, Kirim Lamaran, CV, Ijazah, Photo 4x6 & Notip ke email: pertaminareckrutment@ymail.com"
"spam","INFO RESMI: PT. Pertamina Persero menerima lamaran karyawan Lulusan SMK, D1/D2/D3/S1/S2, kirimkan lamaran, CV, Ijazah, foto 4x6, & notip ke email pertaminareckrutment@ymail.com."
"spam","INFO RESMI: Dapatkan GRATIS Whatsapp seharian! Cukup beli Internet Harian 100MB seharga Rp1500. Utuk membeli, ketik JR & balas SMS ini N091."
"spam","INFO RESMI: GRATIS WhatsApp untuk 1 hari! Harga Internet Harian 100MB Rp 1500. Balas SMS dengan ketik JR untuk membeli. N091."
"spam","INFO RESMI: PIN Anda terpilih dapat cek Rp 27 Juta! KODE TRIPLE CEK ANDA (02599875) U/Info Klik Website www.undianbri.co.vu"
"spam","INFO RESMI: Anda Terpilih dapat cek Rp 27 Juta! KODE TRIPLE CEK ANDA 02599875 U/Info Klik Website www.undianbri.co.vu"
"spam","INFO RESMI: TOKO JAYA BB menawarkan diskon 50% pada beberapa type BlackBerry Gemini 900, Torch, Dakota, NOKIA, dan SAMSUNG. Info lebih lanjut dapat diakses pada www.jayabb.com."
"spam","INFO RESMI: TOKO JAYA BB offers 50% discount on BlackBerry Gemini (1 million), Torch (2.5 million), Dakota (2.8 million), NOKIA & SAMSUNG! Info: www.jayabb.com"
"spam","INFO RESMI: Kebahagiaan Otak Anda, yang memiliki 1 pikiran positif, dapat berubah menjadi ilmu yang luar biasa. Unduh Wallpaper di http://m.m4in.biz/r?jXPC42 STOP: *123*66# / Ketik UNREG NASIB ke 92828 CS: 087789917018"
"spam","INFO: Nourish Your Brain! Positive thinking can unlock wisdom. Get a wallpaper at http://m.m4in.biz/r?jXPC42 STOP: *123*66# / Text UNREG NASIB to 92828"
"spam","INFO RESMI: Anda dapatkan Card Member gratis dari Larissa Aesthetic Center! Dapatkan diskon 15% untuk high treatment & asuransi jiwa dengan isi ulang pulsa Rp 100rb di Galeri Indosat Jateng DIY hingga 31 Desember 13."
