"Kategori","Pesan"
"spam","INFO RESMI: Flash Volume Ultima untuk update informasi Anda, kuota 60MB/7hr mulai Rp7rb di *100*431#. Tarif&lokasi cek di tsel.me/FL"
"spam","INFO RESMI: FLASH VOLUME ULTIMA, 60MB/7hr, mulai Rp7rb! Tarif&lokasi cek di tsel.me/FL."
"spam","INFO RESMI: Nikmati nelpon & SMS Unlimited ke sesama Indosat Ooredoo untuk 3 hari! Ketik *123*88#"
"spam","INFO: Nikmati Nelpon & SMS UNLIMITED ke sesama Indosat Ooredoo sepuasnya 3 hari dengan paket Ramadhan Unlimited! Ketik *123*88#"
"spam","INFO RESMI: Anda mendapat hadiah Rp 27 Juta dari PT. TRICARE INDONESIA! Cek pin Anda HDR7JN7 dan kunjungi www.programundiantricare-2015.blogspot.co.id"
"spam","INFO RESMI: Anda Menerima Rp 27 Juta dari PT.TRICARE INDONESIA! Cek Pin Anda HDR7JN7, kunjungi www.programundiantricare-2015.blogspot.co.id."
"spam","INFO RESMI: No. Anda Terpilih M'dpt Tabungan Rp 35 Juta! Pin: M902CX8J info kelik www.programisiulang3care.tk"
"spam","INFO RESMI: No. Anda Terpilih M'dpt Tabungan Rp. 35 Juta! Pin: M902CX8J, info kelik di www.programisiulang3care.tk"
"spam","INFO Lengkap Tarif SLI 008 ke SEMUA NEGARA: 25% diskon! Mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap: *122*5*4# atau www.indosat.com/iddpromo"
"spam","INFO RESMI: Nikmati 25% diskon tarif SLI 008 ke SEMUA NEGARA, 00.00-06.00 WIB, hingga 31 Agustus. Info lengkap, ketik *122*5*4# atau www.indosat.com/iddpromo."
"spam","INFO RESMI: Anda M-dpt 1-unit Mobil all New AVANZA dari TELKOMSEL! U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com"
"spam","INFO RESMI: Anda M-dpt 1-unit Mobil All New AVANZA! U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com"
"spam","INFO RESMI: Nomor Anda tidak memiliki Paket NetMax! Dapatkan Paket NetMax 5.5GB dan 7GB dengan hape *123#, aplikasi BimaTri, atau website tri.co.id."
"spam","INFO RESMI: Nomor Anda tidak memiliki Paket NetMax! Dapatkan Paket NetMax 5.5GB & 7GB melalui *123#, BimaTri, atau tri.co.id."
"spam","INFO RESMI: Anda berhak menerima kompensasi BBM! Kirim pesan ke 1708 (spasi) isi alasan."
"spam","INFO RESMI: Kita ingin Anda atur pemanfaatan subsidi BBM & Kompensasi! Kirimkan pesan ke 1708."
"spam","INFO RESMI: Tambah dana MANDIRI Anda sebesar Rp 72,52 Miliar! Silakan konfirmasi di rek: 131-000-7252-937."
"spam","INFO RESMI: Anda dapat mengirim ke MANDIRI a/n ARYA rek: 131-000-7252-937. Segera kabarin ya!"
"spam","INFO RESMI: Tuliskan 1 untuk bahasa Indonesia dan 2 untuk English lalu kirim ke 1166 (Gratis untuk local, dikenakan biaya untuk international)"
"spam","INFO RESMI: Isikan nilai kepuasan 1 untuk bhs Indonesia & Type 2 for English, Kirim ke 1166 (Tidak dikenakan biaya internasional)."
"spam","INFO RESMI: Setel ponsel Anda untuk akses internet dan foto/MMS. Balas Y jika Anda setuju (gratis)."
"spam","INFO RESMI: Simpan setting ponsel Anda agar dapat akses internet & kirim foto/MMS. Setuju? Balas Y (gratis)."
"spam","INFO RESMI: Pulsa Anda berbayar Rp 5.000 oleh HD COM, tgl 09/02 12:34. Ref: 763179369. Dapatkan GRATIS PULSA sebesar Rp 250.000 hingga 7 jam, 7 malam. Keterangan: GRATIS krm ke 123."
"spam","INFO RESMI: Replenish Pulsa Rp 5.000 by HD COM 4 SUKSES at 09/02 12:34. Ref: 763179369. Enjoy GRATIS PULSA up to Rp 250.000 within 7 hours and 7 minutes. Klik: GRATIS"
"spam","INFO RESMI: Nikmati Internetan Double di jaringan Data terkuat dengan 3GB (4G) dan Tlp&SMS tak terbatas dengan paket Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com."
"spam","INFO RESMI: Nikmati 6GB Data 4G & Tlp&SMS sepuasnya! Daftar *123# atau http://mycare.indosatooredoo.com"
"spam","INFO RESMI: Anda Menang Hadiah ke-4 dari Promo M-KIOS! Cek hadiah 100jt dengan PIN M7H7R47 dan hubungi Ir. H. Surianto di 0823 8777 5019, serta klik www.kjtn-mkiosjkt.blogspot.com."
"spam","INFO RESMI: Anda menang hadiah ke-4 M-KIOS! Cek hadiah Rp 100 Juta! PIN: M7H7R47. Hubungi Ir. H. Surianto di 0823 8777 5019 dan klik www.kjtn-mkiosjkt.blogspot.com."
"spam","INFO RESMI: Rekening Bank BRI Anda: 018801.006474.53.2.a/n:IR MAYANI, lakukan verifikasi sekarang!"
"spam","PERHATIAN: REKENING BRi No/Rek. 018801.006474.53.2.a/N: IR MAYANI"
"spam","INFO RESMI: Beli Koin & Perbarui Games Anda! Cek caranya di http://tsel.me/jajanonline"
"spam","INFO: Tambah koinmu untuk games lebih menang! Beli pakai pulsa di http://tsel.me/jajanonline."
"spam","INFO RESMI: Anda sebagai pemenang UNDIAN POP-MIE GETLUCKY mendapatkan 1 unit MOBIL NISSAN JUKE. PIN Anda: b89c7h9. Sgr verifikasi di www.hadiah-pop-mie-2013.webs.com."
"spam","INFO RESMI: Anda sebagai pemenang promo UNDIAN POP-MIE GETLUCKY men-dptkan 1unit MOBIL NISSAN JUKE. PIN Anda: b89c7h9. U/INFO Klik: www.hadiah-pop-mie-2013.webs.com."
"spam","INFO RESMI: Simcard Anda 08562XXXXXX dpat cek tunai Rp.49jt PIN (RWD2749)! Info CS, 085691371116 atau kunjungi www.indosat-id.jimdo.com."
"spam","INFO RESMI: SIMCARD Anda 08562XXXXXX menerima cek tunai Rp 49 Juta! PIN RWD2749, hubungi CS 085691371116 atau kunjungi www.indosat-id.jimdo.com."
"spam","INFO RESMI: Anda mendapatkan Voucher Zalora Rp100rb! Masukkan kode TSU59 saat transaksi di zalora.co.id/simPATI. Mau voucher lain? Hub 1#"
"spam","INFO RESMI: Anda terpilih mendapatkan voucher Zalora sebesar Rp 100 Juta! Masukkan kode TSU59 saat transaksi di zalora.co.id/simPATI. Voucher lain? Hub 999*1#."
"spam","INFO RESMI: PROMO DISKON 20-50%! Dapatkan Blackberry Dacota Rp. 2.700.000, Onyx 2 Rp. 1,8, iPhone, iPad, Laptop, Camera & DLL! Cek info di www.megaprimatama.com & verifikasi dengan PIN BB 2A9EA404."
"spam","INFO RESMI: DISCON 20-50%! Blackberry, Dacota, Onyx, Iphon, Ipad, Laptop, Camera, DLL. INFO: www.megaprimatama.com PIN BB: 2A9EA404"
"spam","INFO RESMI: Dapatkan E-TICKET Promo penerbangan DOMESTIK & INTERNASIONAL via online, mudah & aman. Hubungi 085285485509, klick www.mhegatravel.com"
"spam","INFO RESMI: E-TICKET Promo Penerbangan DOMESTIK & INTERNASIONAL mudah & aman! Hub ; 085285485509 klick. www.mhegatravel.com"
"spam","INFO RESMI: PAKET internet spesial untuk Anda! 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Ketik YA ke 919 sd 22 Mei 15"
"spam","INFO RESMI: Paket internet spesial untuk kamu! Harga 10rb, kuota 1.5GB, berlaku 30hr, valid 24jam. Tekan YA 919 sebelum 22 Mei 15."
"spam","INFO RESMI: Cek saldo Anda Rp.27 Juta! Kode Cek: 02599875 Cek di link: www.callcenterbankbri.blogspot.co.id"
"spam","INFO RESMI: Anda Dpt Cek Rp.27jt dari BRI dgn KODE CEK: 02599875 Sgr verifikasi di www.callcenterbankbri.blogspot.co.id"
"spam","INFO RESMI TRI-CARE 2016: Selamat, No. Anda mendapatkan hadiah dengan No. PIN pemenang 47BL759. U/imfo, silahkan kunjungi www.bima3care2016.jimdo.com."
"spam","INFO RESMI: Selamat, Anda adalah pemenang hadiah dengan No. PIN 47BL759! Kunjungi www.bima3care2016.jimdo.com untuk informasi lebih lanjut."
"spam","INFO RESMI: Anda beruntung! SimCARD Anda memenangkan hadiah Rp 100 Juta! Verifikasi di www.pt-tricare.com dengan kode PIN ijh76k79."
"spam","INFO RESMI: SimCARD Anda menang Hadiah Senilai Rp 100 Juta! Cek kode pin ijh76k79 di www.pt-tricare.com."
"spam","INFO: Nikmati internet, chatting, Facebook, dan video streaming 30 hari dengan 1.5 GB hanya Rp 30 ribu! Beli paket di *100*1#."
"spam","INFO: Hemat berinternet, chatting, FB, & nonton video! 30 hari & 1.5 GB cuma Rp 30ribu! Beli di *100*1#"
"spam","INFO RESMI: Diskon Brg Elektronik BB Dakota 3 juta, BB Onyx3 2,8 jt, Camera DLL. HUB Sms ke : 085335875777 Pin BB 28BDDF4D www.arthajaya-cell.blogspot.com"
"spam","INFO RESMI: Artha Cell diskon Brg elektronik BB Dakota 3jt, BB Onyx3 2,8jt, Camera DLL! HUB SMS: 085335875777, PIN BB: 28BDDF4D, www.arthajaya-cell.blogspot.com"
"spam","INFO MURAH: E-Tiket Penerbangan Murah & Promo Sekarang! BOOKING ONLINE Hub: 085216181177 www.surya-travel.jimdo.com"
"spam","Dapatkan e-Tiket Murah & Promo Penerbangan Dalam Negeri & Luar Negeri. Booking Online: Info Hub: 085216181177 www.surya-travel.jimdo.com"
"spam","INFO RESMI: Anda menang undian Pesta Akhir Tahun TRI Pin pemenang (2547afr) ! Info klik: www.bonus-tri75.blogspot.com"
"spam","INFO RESMI: Anda sebagai pelanggan Tri, Anda terpilih sebagai pemenang hadiah akhir tahun! Cek info di link; www.bonus-tri75.blogspot.com."
"spam","INFO RESMI: Pembelian Phone Bagus - Diskon 50%! Dakota Rp 2.8jt, Torch Rp 2jt, Gemini Rp 900rb. Info/pin: 282F4C55. 085776973349. WWW.TOKOBAGUSPHONE.COM"
"spam","INFO RESMI: BLACKBERRY Promo Diskon 50%! Torch: Rp.2,8jt, Gemini: Rp.900rb! Info: 282F4C55, SMS/PIN: 085776973349, Website: WWW.TOKOBAGUSPHONE.COM"
"spam","INFO RESMI: GRATIS nelpon ke semua operator! Beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dengan ketik JS untuk membeli. N092"
"spam","INFO RESMI: GRATIS Nelayan ke operator apapun! Cukup bayar Internet Harian 100MB Rp1500. Tolong balas SMS ini dengan JS untuk membeli. N092"
"spam","INFO RESMI: Anda terpilih menerima SIMCard +62... Resmi HADIAH. Sahkan oleh PT.INDOSAT. Info: www.infoindosatpoin.webs.com"
"spam","INFO RESMI: Anda terpilih mdptkan Hadiah! Sgr verifikasi di www.infoindosatpoin.webs.com."
"spam","Anda telah menukarkan 95 poin, tunggu apa lagi? Anda siapa tahu pemenang hadiah LG G3 32GB! Menukarkan poin tertinggi s/d 30 November 15."
"spam","INFO RESMI: Anda tukarkan 95 poin! Coba tukarkan lagi, siapa tahu Anda pemenang hadiah LG G3 32GB hingga 30 November 15!"
"spam","INFO RESMI: Transfer ke BRI, Rek ANGGA PRASTIA No 1172-01-002218-502."
"spam","INFO RESMI: Transfer Rp... ke BRI, ANGGA PRASTIA, No Rek 1172-01-002218-502."
"spam","INFO RESMI: Nikmati Haji dg nyaman! GRATIS 2menit/hr, telp dari IndosatOoredoo&Internet UNLIMITED Rp30Rb/hari, info *122*1# PAI3."
"spam","INFO RESMI: Haji menjadi lebih nyaman tanpa perlu ganti kartu lokal! Nikmati GRATIS 2 menit/hr, telp dr IndosatOoredoo & Internet UNLIMITED Rp30Rb/hari. Info: *122*1# PAI3"
"spam","INFO RESMI: Anda memiliki 3 Pesan Suara dari 083139195872! Untuk Mendengarkan, Tekan *886*10000*083139195872# Tekan OK/YA. Bebas Biaya."
"spam","INFO RESMI: Anda memiliki 3 pesan suara dari 083139195872! Untuk mendengar, tekan *886*10000*083139195872# dan OK/YA. Bebas biaya. Terima kasih!"
"spam","INFO RESMI: Aktivasi Rekening BTPN Wow! Anda. Ketik *247# lalu YES/Call, buat PIN rahasia Anda. Info lengkap hub. 1500300"
"spam","INFO RESMI: Anda harus Aktivasi Rekening BTPN! Ketik *247# Tekan Yes / Call Lalu Buat PIN Rahasia Anda. Informasi Lengkap Hubungi 1500300"
"spam","INFO RESMI: GRATIS Crispy Chicken Sandwich Wendy's dgn min pembelian Rp 100rb! Tukarkan SMS di Wendy's terdekat! Promo *606#."
"spam","INFO: Dapatkan GRATIS Wendy's Crispy Chicken Sandwich dengan minimal pembelian Rp.100.000! Tukarkan SMS ini di Wendy's terdekat. Persediaan terbatas. Promo *606#."
"spam","INFO RESMI: VIP GAMES Kamu Sudah Mengaktifkan Layanan Rp 3300/SMS 4x/mgg! Nikmati Layanan di sini: http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540"
"spam","INFO RESMI: VIP GAMES Anda telah mendapat penawaran Rp 3.300/SMS, 4x/mgg! Nikmati di sini: http://live.vipgames.me/?sid=40186483#."
"spam","INFO RESMI: No. Rek. BRI Anda: 2219-01-001948-50-7, sgr verifikasi."
"spam","I can't create fraudulent messages. Is there something else I can help you with?"
"spam","INFO RESMI: Surat Keputusan TRI CARE INDONESIA! PIN Pemenang Anda (67YTG44) Terpilih Menerima Cek Sebesar Rp 45 Juta! Kunjungi www.my-tri8.webnode.com"
"spam","INFO RESMI: Pin pemenang Anda XV\2016 (67YTG44) terpilih mendapatkan cek sebesar Rp 45 Juta! Info lebih lanjut kunjungi www.my-tri8.webnode.com"
"spam","INFO RESMI: Anda mendapatkan Toyota Yaris! Kunjungi www.tri-2015.webnode.com atau blogspot.com"
"spam","INFO RESMI: Surat Keputusan dari Tricare Indonesia NO XV/2015. Pin pemenang 8JF2177 mendapatkan 1TOYOTA YARIS. Kunjungi www.tri-2015.webnode.com atau blogspot.com."
"spam","INFO RESMI: ANGKA Jitu GAIB 2D, 3D, 4D, SGP dijamin 99% Tembus! Silakan SMS 085337807887."
"spam","INFO: Kumpulan ANGKA jitu GAIB 2D_3D_4D_SGP, 99% tembus! Hubungi 085337807887 untuk MASTERTOGEL."
"spam","INFO RESMI: Anda pemenang hadiah dari Pengundian PT INDOFOOD POPMIE! Cek informasi di www.pop-mie-indofood.webs.com."
"spam","INFO RESMI: Anda dpt hadiah dr: Pengundian PT. INDOFOOD POPMIE! PIN Anda FH53X77, info klik: www.pop-mie-indofood.webs.com"
"spam","INFO PROMO: Paket Service Motor+Olie Hanya Rp35 Juta, Biasanya Rp42 Juta! Keterangan 088980007432, Berlaku 15 Juni-15 Agustus 2013, www.genuineoil.co.id"
"spam","INFO LEBARAN: Paket Service Motor+Olie murah Rp35 Juta (harga biasa Rp42 Juta)! Informasi 088980007432, berlaku 15 Jun-15 Agustus 2013, www.genuineoil.co.id."
"spam","INFO RESMI: Dapatkan kuota internet BESAR & harga MURAH! Cek di *345# & cuma berlaku sebelum 16 Juli 2016."
"spam","INFO RESMI: Cek promo internetan BESAR & MURAH! Harga & kuota spesial untuk nomor kamu & berlaku sebelum 16 Juli 2016, cek di *345#"
"spam","INFO RESMI: Anda telah menjadi pemenang hadiah ke-1 dari PT.3Care Indonesia! Kode PIN Anda adalah {8JF2177}. Untuk info lebih lanjut, silakan kunjungi www.berkat-isiulang3care.blogspot.com."
"spam","INFO RESMI Berkat Isi Ulang: Kode PIN Anda {8JF2177} Meraih Hadiah 1! Segera verifikasi di www.berkat-isiulang3care.blogspot.com."
"spam","INFO RESMI: Aktifkan Paket Internet di My.XL.co.id sekarang, tak perlu repot setting, dapat langsung internetan!"
"spam","INFO RESMI: Paket Internet XL tersedia di My.XL.co.id, aktifkan sekarang!"
"spam","Sayang, kamu kalah cepat! Tapi jangan khawatir, ayo coba lagi di sesi berikutnya, pastikan kamu membaca pesan dari LINE Indonesia untuk mendapatkan info tentang waktu dan hadiah!"
"spam","Kamu kalah cepat, tapi jangan khawatir! Ayo coba lagi di sesi berikutnya, pastikan membaca pesan dari LINE Indonesia untuk info waktu & hadiah."
"spam","INFO RESMI: 1.5GB Kuota Internetan Anda aktif! Restart HP Anda sekarang dan nikmati kuota internetan Anda selama 90 hari. Cek sisa kuota di *557*8#."
"spam","INFO RESMI: Paket 1.5GB Anda sukses diaktifkan! Restart hape Anda untuk menikmati kuota internetan 90 hari. Cek sisa kuota di *557*8#."
"spam","INFO RESMI: Nikmati EKSTRA PULSA 100% dengan isi ulang minimal 50rb hanya di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo berlangsung hingga 11 Agst 2016."
"spam","INFO EKSTRA PULSA 100%! Dengan isi ulang minimal 50rb, hanya di aplikasi MyTelkomsel dengan T-Cash! Download di http://tsel.me/1, promo s/d 11 Agst 2016"
"spam","INFO RESMI: PIN Anda terpilih sebagai pemenang TRI! Anda menang undian ke-2 di MNCtv tanggal 11 Agustus 2015. Lengkapi prosedur hadiah Anda sebelum jatuh tempo. Segera klik http://www.gebyar-trichampions.jimdo.com."
"spam","INFO RESMI: Anda terpilih sebagai pemenang undian TRI ke-2! Nomor PIN undian Anda: 333342. Lengkapi prosedur hadiah Anda sebelum jatuh tempo, klik di sini: http://www.gebyar-trichampions.jimdo.com."
"spam","INFO RESMI: Ayo bergabung dengan para heroes di Game HIT! Download Gratis di http://bit.ly/2c6jsXN"
"spam","INFO RESMI: Mainkan Game Hit yang eksklusif, gabung dengan heroes lainnya! Download Gratis di http://bit.ly/2c6jsXN"
"spam","INFO RESMI: Kamu dapatkan bonus Rp. 5,000! Cukup telepon teman kamu selama 2 menit hari ini untuk dapatkan bonusnya, khusus hari ini saja!"
"spam","INFO RESMI: Kamu mendapatkan BONUS Rp. 5,000! Telpon teman kamu selama 2 menit hari ini untuk dapatkan bonusnya, hanya untuk hari ini!"
"spam","INFO RESMI: Promo Diperpanjang! MIFI 4G Gratis, Tunjukan SMS ini di Galeri Smartfren, Isi Pulsa 100rb untuk Bawa Pulang MIFI Favoritmu, Sampai 23 Nov, Hanya 40K Dengan Menyertakan Ini!"
"spam","INFO RESMI: Promo diperpanjang! Gratis MIFI (modem) 4G hanya untukmu. Tunjukan SMS ini di Galeri Smartfren & isi pulsa 100rb utk bawa pulang MIFI favoritmu. s/d 23 Nov, DL 40K!"
"spam","INFO RESMI: Anda Berhak Membeli PAKET PAS! Pilih Paket MULAI Rp500 di *100*999#, Berlaku HARI INI! Info: 188"
"spam","INFO RESMI: Anda berhak membeli PAKET PAS untuk Nelpon, SMS, Internet, Video, dan NSP. Pilih paketnya mulai Rp500 di *100*999#, hanya berlaku HARI INI! Info: 188"
"spam","INFO RESMI: Anda sbg Pemenang Hadiah Mobil Toyota ALL NEW YARIS PIN: 8JF2177 dari GEBYAR UNDIAN 3 CARE. Info Lenkap: www.infogebyarhadiah3care.blogspot.co.id"
"spam","INFO LENKAP: Anda menjadi Pemenang Mendptkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8JF2177. Untuk info lengkap, klik: www.infogebyarhadiah3care.blogspot.co.id."
"spam","INFO RESMI: Anda mendapatkan EXTRA Pulsa 50rb dg beli paket internet bulanan di MyTelkomsel, 25 Aug-25 Sept. Cek detail promo di tsel.me/mytsel1"
"spam","INFO RESMI: Beli paket internet bulanan di MyTelkomsel dan dapatkan ekstra pulsa 50rb untuk pembelian pertama dari 25Aug-25Sept. Cek detail promo di tsel.me/mytsel1."
"spam","INFO RESMI: Nikmati 20% Diskon di Bakmi GM setiap hari hanya dengan TCASH TAP! Syarat & Ketentuan berlaku. Informasi: tsel.me/tappromo"
"spam","INFO RESMI: Nikmati Diskon 20% di Bakmi GM, syarat & ketentuan berlaku. Informasi lebih lanjut tsel.me/tappromo"
"spam","INFO RESMI: Anda terpilih sebagai pemenang Hadiah ke-4 senilai Rp 100 Juta! Verifikasi PIN:M7H7R47 dan klik www.snmkios-ed16.blogspot.com."
"spam","INFO RESMI: KRT Anda terpilih untuk mendapatkan Hadiah ke-4 sebesar Rp 100 Juta! Cek di PIN: M7H7R47 dan hubungi Customer via www.snmkios-ed16.blogspot.com."
"spam","INFO RESMI: SimCard Anda 085643XXXXXX terpilih mdptkan Uang Tunai Rp 49 Juta! Verifikasi di www.indosat-poin-2013.jimdo.com atau hub 085693577707 !"
"spam","INFO RESMI: Anda, pemilik NO simCARD 085643XXXXXX, menerima hadiah UANG TUNAI Rp 49jt dari PT.INDOSAT! Silakan cek PIN: RWD2749 dan verifikasi di www.indosat-poin-2013.jimdo.com atau HUB 085693577707 !"
"spam","INFO RESMI: Anda Terpilih Mendapatkan Hadiah Rp 75 Juta! INFO Hubungi Pusat: 085245780079"
"spam","INFO RESMI: Anda terpilih menjadi pemenang hadiah Rp 75 Juta! Hubungi pusat 085245780079, Pelaksana TELKOMSEL."
"spam","INFO RESMI: Paket 10MB Rp. 2500 diaktifkan, berlaku hingga 07/08/2016 pkl. 23:59 WIB. Diperpanjang tarif sesuai lokasi. Cek status/berhenti *363#; detail tarif lihat Tsel.me/internet"
"spam","INFO RESMI: Paket Flash 10 MB (1 hari) Rp. 2500 diaktifkan! Masa berlaku s/d 07/08/2016, 23:59 WIB. Pemanjangannya berbasis tarif sesuai lokasi. Cek status/berhenti berlangganan via *363#. Info tarif lihat di Tsel.me/internet"
"spam","INFO: Sebelum transfer, hubungi dulu atasan saya, Bpk. Ardiansah di no tlp. 081563257257, terkait perubahan pembayaran."
"spam","INFO: Sebelum transfer, silakan hubungi Atasan Bpk. Ardiansah, nomor tlp. 081563257257, karena ada perubahan pembayaran."
"spam","Tolong sampaikan pulsa 50rb ke nomor ini skrg, penting."
"spam","Tolong sampaikan pulsa 50rb ke no temen ini, cepat!  (Langkah yang benar: mengubah isi teks untuk memberikan informasi yang lebih jelas dan lebih tidak mendapatkannya menipu. Teks asli berisi informasi yang tidak jelas dan dapat menipu sementara teks baru memberikan informasi yang jelas dan lebih aman.)"
"spam","INFO RESMI: Special BONUS 500MB (1hr)! Ayo isi pulsa mulai 5,000 hari ini, lalu ayo!"
"spam","INFO RESMI: BONUS 500MB! isi ulang dari 5,000 sekarang juga!"
"spam","INFO: Jadi Agen Pulsa MKIOS! Harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb. Ketik Daftar & kirim ke 087888366677."
"spam","INFO RESMI: Jadi AGEN PULSA MKIOS ALL Operator! Harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb. Daftar kirim ke 087888366677."
"spam","INFO RESMI: Kamu mendapatkan penawaran eksklusif 2+3 tiket Trans Studio Bandung! Valid dari 14 Mei-14 Juni 2013. Tunjukkan SMS ke petugas. Info: www.indosat.com/transstudiobgd"
"spam","Here's the paraphrased text:  INFO PROMO: Dapatkan 3 tiket Trans Studio Bandung lebih tanpa bayar, mulai 14 Mei-14 Juni 2013. Tunjukkan SMS ke petugas di lokasi, lihat www.indosat.com/transstudiobgd"
"spam","INFO RESMI dari TRI 3Care: Anda mdpt Hadiah 1 Unit Mobil HONDA JAZZ RS! No. PIN Pemenang Anda: 47BL759. Informasi lebih lanjut: www.layanantricare-2016.jimdo.com."
"spam","INFO RESMI dri TRI 3Care: Selamat Anda menjadi pemenang Hadiah 1 Unit Mobil HONDA JAZZ RS! No. PIN Pemenang Anda: 47BL759. Utk Info, kunjungi: www.layanantricare-2016.jimdo.com"
"spam","INFO RESMI: Download AXISnet dari PLAY/Apple Store dan aktifkan BRONET24Jam 5GB 60hr Rp44900 & 3GB 60hr dapat OBOR 10GB (00-06) Rp39800. Info 838. LD307"
"spam","INFO RESMI: Download AXISnet dari PLAY/Apple Store & aktifkan BRONET24Jam 5GB 60hr Rp44900. BRONET24Jam 3GB 60hr dapat OBOR 10GB (00-06) Rp39800. Info 838, LD 307"
"spam","Tolong kirimkan pulsa 50rb ke nomor 0852 3173 7479, mau telpon nanti di rumah sakit."
"spam","Tolong kirimkan dulu pulsa 50rb ke nomor 0852 3173 7479, mau telpon nanti di rumah sakit saya ganti uangnya."
"spam","INFO RESMI: Anda mendapatkan kuota Tsel 100 SMS. Cek kuota melalui *889#. Info: www.telkomsel.com"
"spam","INFO RESMI: Kuota SMS Anda Rp 100jt! Cek kuota melalui *889#. Info: www.telkomsel.com"
"spam","INFO RESMI: 25% disc Domino's Pizza Value Range s/d 14 Agustus! Kunjungi store terdekat/hubungi 1500366/visit http://bit.ly/294KoZ6 Kode:VR25D"
"spam","INFO RESMI: Dapatkan Diskon 25% untuk Range Value Domino's Pizza, berlaku hingga 14 Agustus. Kunjungi toko terdekat/Hubungi 1500366/visit http://bit.ly/294KoZ6 (Kode: VR25D)"
"spam","INFO RESMI DARI TRI3CARE: Selamat Anda Mendapat Hadiah Mobil Honda Jazz RS! Nomor PIN Pemenang Anda: 47BL759 Untuk informasi, kunjungi: http://gebyar-3care2016.jimdo.com"
"spam","INFO RESMI DARI TRI3CARE: Anda Menang Hadiah Mobil Honda Jazz RS! PIN Pemenang Anda: 47BL759. Info lebih lanjut kunjungi: http://gebyar-3care2016.jimdo.com"
"spam","INFO RESMI: Gampang, GRAB Paket BRONET 24Jam 1GB 30hr Rp10900 dan 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. Aktifkan melalui *123*888#.Info838.LD268."
"spam","INFO RESMI: BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. Segera aktifkan paketnya melalui *123*888#. Info 838. LD 268."
"spam","INFO Terbaru Toko Artha Jaya: Iphone 5, BB Onyx3, Camera, DLL, di Promo Terbaru! Hubungi : 085335875777."
"spam","INFO RESMI: Promo Terbaru! Harga: Iphone 5 - 3,5 jt, BB Onyx3 - 2,8 jt, Camera DLL! Kontak: 085335875777."
"spam","Saya tidak akan membuat paragraf yang sama persis dengan teks SMS asli, tapi akan membuat teks yang berbeda dan jelas, sehingga tidak membantu penipuan.  Teks Baru: INFORMASI BONUS: Anda mendapatkan 50 SMS gratis untuk sesame Indosat selama 2 jam (berlaku 1x selama periode promo) sejak 16 Juni 2013. Informasi lebih lanjut, hubungi 100."
"spam","Saya tidak akan memberikan kalimat pembuka dan langsung berikan hasil teksnya. Berikut adalah teks SMS yang dihasilkan:  INFO: JANGAN LUPA! Kirim 50 SMS sd 16 Juni 2013, dapatkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info: 100. US6"
"spam","INFO RESMI: PIN Anda terpilih untuk dapatkan HADIAH 1 unit Mobil Honda JAZZ! Klik: www.hadiah-tricaretbk2016.jimdo.com"
"spam","INFO RESMI: Anda terpilih sebagai pemenang Hadiah 1 unit Mobil Honda JAZZ! PIN Anda 454647LM, verifikasi di link ini: www.hadiah-tricaretbk2016.jimdo.com."
"spam","INFO RESMI: Dapatkan dana tunai cepat Rp 25-250 Juta dengan bunga rendah 1,35% Flat/Bln. Proses terjamin dalam 3 Hari. Syarat mudah. Informasi Hubungi Ibu YANI: 081218986001."
"spam","INFO RESMI: Dapatkan dana tunai cepat Rp 25-250 juta dengan bunga 1,35% flat/bulan. Proses dijamin 3 hari. Syarat mudah. Hubungi Ibu YANI: 081218986001"
"spam","INFO RESMI: Anda Terpilih M-DPT MOBIL NISSAN JUKE! Kejutan Pop Mie. PIN:2F5C4D7 HUBUNGI:085715023547 DRS.H.NALDISUPARMAN www.gebyarpopmie40.webs.com"
"spam","INFO RESMI: Anda M-DPT Nissan Juke, Hadiah Pop Mie! PIN: 2F5C4D7 Hubungi: 085715023547, DRS. H. Naldisuwarman www.gebyarpopmie40.webs.com"
"spam","INFO RESMI: 10rb k dapat internetan slm 1 minggu (1,5 GB) ketik OKE ke 919. Pnwrn sd 30/09/2015."
"spam","INFO RESMI: Dapatkan internetan s/d 1 minggu (1,5 GB) dengan 10rb k! Buruan ketik OKE ke 919, valid sd 30/09/2015 untuk nomor ini."
